uuid,country,city,street,type,subtype,location.x,location.y,pubMillis,fecha_subida
8656aa8d-13f7-4a62-9a09-e27a3081042f,CI,,Autopista Costanera Norte,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,-70.778575,-33.415774,1745131037000,2025-04-20T06:59:17.143711
d19f4e80-d0f0-425c-a6c9-1fe0aa48cf86,CI,Lo Prado,Av. San Pablo,HAZARD,HAZARD_ON_ROAD,-70.728444,-33.444474,1745131017000,2025-04-20T06:59:17.143711
e3ab8ea1-6f0d-457a-aa40-2b4d62427825,CI,Maipú,Longitudinal,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.748215,-33.470943,1743690902000,2025-04-20T06:59:17.143711
eb1e91ac-51f0-41e0-be32-d47a94407e3c,CI,Cerro Navia,Vicuña Rozas,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.721805,-33.433864,1737348297000,2025-04-20T06:59:17.143711
f081ac39-97ff-4a30-9984-8bc095f80507,CI,Maipú,Longitudinal,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.748952,-33.47558,1744948800000,2025-04-20T06:59:17.143711
fb2866f1-6dbb-4443-a8cf-7e25008c5c9d,CI,Pudahuel,Puerto Madero,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.783012,-33.450674,1744904436000,2025-04-20T06:59:17.143711
de6f80da-0af9-4f63-a84d-dcc5d49d4576,CI,Maipú,Longitudinal,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.748637,-33.473295,1743690902000,2025-04-20T06:59:17.143711
8487899f-7681-4673-aea7-706eca14dfba,CI,,Autopista Costanera Norte,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,-70.70111,-33.409027,1745130509000,2025-04-20T06:59:17.143711
5de248a1-fbd5-475b-b0aa-7101d5d1c4f9,CI,Cerro Navia,Vicuña Rozas,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.727491,-33.432637,1737348297000,2025-04-20T06:59:17.143711
134d7726-3580-497d-abd1-e186239332d3,CI,Cerro Navia,Vicuña Rozas,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.723618,-33.433401,1737348297000,2025-04-20T06:59:17.143711
075628de-9e69-4e58-b9f2-d1cfbd2334e5,CI,Maipú,Longitudinal,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.748263,-33.471202,1743690902000,2025-04-20T06:59:17.143711
7b5eecaa-481c-45f4-8e56-0eebfee6247f,CI,Renca,Vicuña Mackenna,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.74555,-33.405715,1736165132000,2025-04-20T06:59:17.143711
453a83a2-763f-4ae9-af38-18a8b2dbb01f,CI,Pudahuel,Puerto Madero,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.780039,-33.450907,1744904436000,2025-04-20T06:59:17.143711
afc70ae7-e6d3-49b3-9a4f-4865b9593dd2,CI,Maipú,Longitudinal,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.748545,-33.472782,1743690902000,2025-04-20T06:59:17.143711
dffadf98-4e33-44e7-a582-c2aae430e101,CI,Maipú,Longitudinal,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.748132,-33.470415,1743690902000,2025-04-20T06:59:17.143711
156e46ad-15cb-42c2-ab18-172ec736f443,CI,Maipú,Av. Hugo Bravo,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.756185,-33.474177,1743596805000,2025-04-20T06:59:17.143711
3b37698a-bc7a-43ed-b161-d833fff421c9,CI,Pudahuel,Depósito Express Pudahuel,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.790116,-33.44144,1740598655000,2025-04-20T06:59:17.143711
2de8b3e1-4060-45d2-ba8d-357b3449cfc9,CI,Cerro Navia,Vicuña Rozas,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.726965,-33.432738,1737348297000,2025-04-20T06:59:17.143711
0fa9dbd5-39df-4b64-8842-31c3c4da9125,CI,Pudahuel,Puerto Madero,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.781418,-33.450796,1744904436000,2025-04-20T06:59:17.143711
1be4d1dd-08af-489e-9c04-7223cba0cdf5,CI,Maipú,Av. Pajaritos,CHIT_CHAT,,-70.757468,-33.494656,1745131691000,2025-04-20T06:59:17.143711
37e99c4f-e024-4eb4-844e-35ff937ed8ee,CI,Cerro Navia,Vicuña Rozas,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.725365,-33.433054,1737348297000,2025-04-20T06:59:17.143711
2fd927c9-4696-437e-a3d8-736b6ad7d82f,CI,Pudahuel,Av. San Pablo,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.788678,-33.443054,1740597023000,2025-04-20T06:59:17.143711
e812acd5-9869-4d2e-b158-469c1420ae77,CI,Maipú,Av. Hugo Bravo,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.747926,-33.474756,1744948941000,2025-04-20T06:59:17.143711
8f90b9a0-01fe-4e92-98c7-62a297cf5f44,CI,Maipú,Longitudinal,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.748767,-33.474075,1743690902000,2025-04-20T06:59:17.143711
e97fbafe-ae20-4de2-9367-94f0016206b3,CI,Maipú,Longitudinal,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.748767,-33.474075,1743690902000,2025-04-20T06:59:17.143711
d2b6753c-457b-405e-b56f-5f0b8e98b812,CI,,Acceso a Autopista Américo Vespucio > Ruta 68 / Las Condes,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.769138,-33.454313,1742490679000,2025-04-20T06:59:17.143711
c6f9c89f-11c6-47c1-b7f4-0ae4a5cdee6a,CI,Pudahuel,Puerto Madero,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.784036,-33.450615,1744904436000,2025-04-20T06:59:17.143711
20f2168f-c6ef-494d-a904-aaac2feb6fe0,CI,Maipú,Longitudinal,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.748857,-33.474695,1744949097000,2025-04-20T06:59:17.143711
82e29c40-2f95-40fb-a4d6-ffc0eccd97a9,CI,Santiago,Salvador Sanfuentes,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.675228,-33.451759,1739455739000,2025-04-20T06:59:17.143711
d8a64a0a-0b3f-4ddb-aa33-d49ef896f6c0,CI,Pudahuel,Av. San Pablo,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.788678,-33.443054,1740597023000,2025-04-20T06:59:17.143711
ba490a36-03a5-4bb2-bc56-395469021f5c,CI,Maipú,Av. Hugo Bravo,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.748857,-33.474695,1744948780000,2025-04-20T06:59:17.143711
4941a5bb-a696-4abc-b6c2-5eb288fb7711,CI,Cerro Navia,Vicuña Rozas,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.728094,-33.432519,1737348297000,2025-04-20T06:59:17.143711
e650648f-4546-491f-8486-f11cbe72b63c,CI,Maipú,Longitudinal,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.748721,-33.473797,1743690902000,2025-04-20T06:59:17.143711
b82aef81-5f57-493f-bf35-56957ab2157d,CI,Maipú,Av. Pajaritos,CHIT_CHAT,,-70.752064,-33.488797,1745131598000,2025-04-20T06:59:17.143711
7e12b23d-8b01-4edf-96a9-97bdb07faa4f,CI,Maipú,Longitudinal,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.748401,-33.472017,1743690902000,2025-04-20T06:59:17.143711
b611618d-6ffd-4536-92e0-a1e8d7f93e7f,CI,Maipú,Longitudinal,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.748812,-33.474342,1743690902000,2025-04-20T06:59:17.143711
3ddfb5a1-31d8-4350-ac91-e0b1a9d316ad,CI,Pudahuel,Puerto Madero,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.781418,-33.450796,1744904436000,2025-04-20T06:59:17.143711
841ae07f-3834-4965-87e8-1c05d801c6e6,CI,Lo Prado,Av. San Pablo,POLICE,,-70.729051,-33.444497,1745132210000,2025-04-20T06:59:17.143711
16ad1a83-1628-44a8-8965-4d6fecfadd80,CI,Maipú,Longitudinal,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.748302,-33.471447,1743690902000,2025-04-20T06:59:17.143711
8219fa49-8e1e-4cd7-851a-39db838283df,CI,Maipú,Av. Hugo Bravo,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.750514,-33.474552,1744948780000,2025-04-20T06:59:17.143711
137aeae8-faa2-4570-9aa1-fd4ba7466e22,CI,Maipú,Longitudinal,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.748215,-33.470943,1743690902000,2025-04-20T06:59:17.143711
986cad61-db41-46f9-abce-cf6ab3df1a78,CI,Maipú,Longitudinal,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.748344,-33.471714,1743690902000,2025-04-20T06:59:17.143711
dd399785-5785-49b1-86e4-dd45c0ec6156,CI,Maipú,Av. Pajaritos,CHIT_CHAT,,-70.757481,-33.502501,1745131807000,2025-04-20T06:59:17.143711
d4f72bd5-2a04-47a5-ab12-8ccc35ed25f0,CI,Maipú,Longitudinal,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.748682,-33.473567,1743690902000,2025-04-20T06:59:17.143711
17dd05ec-25ad-42df-ae88-614106794619,CI,Renca,Olimpo,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.744097,-33.406021,1739972729000,2025-04-20T06:59:17.143711
ed1d8e52-48b7-4e8d-b148-9145f7683f29,CI,Maipú,Longitudinal,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.74845,-33.472275,1743690902000,2025-04-20T06:59:17.143711
c0bfd11d-30fb-477a-a009-c13a71c288a0,CI,Maipú,Longitudinal,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.748812,-33.474342,1744949097000,2025-04-20T06:59:17.143711
8b60b9d9-d88a-4c4a-93d0-5c2d75c4cae6,CI,Pudahuel,Av. San Pablo,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.784164,-33.443729,1740597023000,2025-04-20T06:59:17.143711
6df4ed72-791f-4c40-81e0-316b15913e42,CI,Maipú,Av. Hugo Bravo,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.74751,-33.474791,1744948941000,2025-04-20T06:59:17.143711
d7498760-681e-416a-87f2-d57ef5ba994a,CI,Pudahuel,Av. San Pablo,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.784164,-33.443729,1740597023000,2025-04-20T06:59:17.143711
5491432f-69a4-4d66-9b4e-a7fcf779cfac,CI,Santiago,Av. Libertador Bernardo O'Higgins,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,-70.663972,-33.446756,1739793600000,2025-04-20T06:59:21.114806
e53ac6e1-5a18-49e7-ba18-23c437d87c7b,CI,Santiago,Av. Libertador Bernardo O'Higgins,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,-70.66094,-33.445985,1739793600000,2025-04-20T06:59:21.114806
b3b14979-01e0-4d1c-afaa-19e0154f3002,CI,Santiago,Av. Libertador Bernardo O'Higgins,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,-70.662062,-33.446268,1739793600000,2025-04-20T06:59:21.114806
26568170-b346-411d-9c51-28b6f8a026d8,CI,Santiago,Av. Libertador Bernardo O'Higgins,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,-70.666906,-33.447521,1739793600000,2025-04-20T06:59:21.114806
1793fcd4-c4c0-4848-a0bd-66d43e606b7b,CI,Santiago,Av. Libertador Bernardo O'Higgins,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,-70.666892,-33.447516,1739793600000,2025-04-20T06:59:21.114806
4735449d-c63e-4948-a4e5-8d089caf462a,CI,Santiago,Av. Libertador Bernardo O'Higgins,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,-70.666106,-33.447299,1739793600000,2025-04-20T06:59:21.114806
0862f0a3-0916-49eb-81d4-f169a93ec73a,CI,Santiago,Av. Libertador Bernardo O'Higgins,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,-70.664512,-33.446894,1739793600000,2025-04-20T06:59:21.114806
866da90e-001c-4388-a3a3-08588f0695e3,CI,Santiago,Av. Libertador Bernardo O'Higgins,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,-70.66036,-33.445841,1739793600000,2025-04-20T06:59:21.114806
5f4f140d-91fb-4ac7-b126-fdb859a793a9,CI,Santiago,Av. Libertador Bernardo O'Higgins,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,-70.666773,-33.447482,1739793600000,2025-04-20T06:59:21.114806
c753c03b-50a5-486e-8590-73d314a03bef,CI,Santiago,Av. Libertador Bernardo O'Higgins,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,-70.665139,-33.447054,1739793600000,2025-04-20T06:59:21.114806
82e29c40-2f95-40fb-a4d6-ffc0eccd97a9,CI,Santiago,Salvador Sanfuentes,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.675228,-33.451759,1739455739000,2025-04-20T06:59:21.114806
b94102f5-e4b8-4abc-8927-ceaf2bc45ade,CI,Santiago,República,HAZARD,HAZARD_ON_ROAD_POT_HOLE,-70.666554,-33.456879,1745130591000,2025-04-20T06:59:21.114806
2de761d0-6695-4a44-8707-69d0f73c9c36,CI,Santiago,Av. Libertador Bernardo O'Higgins,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,-70.661591,-33.446146,1739793600000,2025-04-20T06:59:21.114806
917880ae-def5-4d56-8893-3ed0f837fab0,CI,Santiago,Av. Libertador Bernardo O'Higgins,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,-70.663172,-33.446554,1739793600000,2025-04-20T06:59:21.114806
23b59668-d444-474d-b7ed-6457a83c2c50,CI,Santiago,Av. Libertador Bernardo O'Higgins,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,-70.666276,-33.447342,1739793600000,2025-04-20T06:59:21.114806
dc9d2b2e-b456-448b-ad59-3fc2982f07aa,CI,Santiago,Av. Libertador Bernardo O'Higgins,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,-70.654709,-33.445074,1739793600000,2025-04-20T06:59:25.012282
f264352d-fa2f-4fcc-a989-350a17e2b9f6,CI,Independencia,,POLICE,POLICE_HIDING,-70.655082,-33.41315,1745131709000,2025-04-20T06:59:25.012282
4e21b4e8-e5ee-4fed-80d0-c80c220a2015,CI,Santiago,Av. Libertador Bernardo O'Higgins,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,-70.659047,-33.446154,1739793600000,2025-04-20T06:59:25.012282
b309bea5-6e00-4b3a-bafc-c4dc8c48859b,CI,Independencia,Belisario Prats,POLICE,POLICE_HIDING,-70.654431,-33.412972,1745131724000,2025-04-20T06:59:25.012282
7cdad95c-6b6f-4261-af4d-55bb20f1235e,CI,Santiago,Enrique Mac Iver,POLICE,POLICE_HIDING,-70.647595,-33.434345,1745132046000,2025-04-20T06:59:25.012282
f43e62ca-6f67-44ca-870f-84bf140c222f,CI,Providencia,Av. Costanera Andrés Bello,CHIT_CHAT,,-70.634631,-33.436363,1745130361000,2025-04-20T06:59:25.012282
21120bdb-2235-43b1-91da-5dbd152f3d39,CI,Santiago,Santa Victoria,HAZARD,HAZARD_ON_ROAD_POT_HOLE,-70.641644,-33.448659,1745128245000,2025-04-20T06:59:25.012282
9917e68d-a8bf-4659-b8ca-0bc8500bec7c,CI,Santiago,Av. Libertador Bernardo O'Higgins,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,-70.657977,-33.445903,1739793600000,2025-04-20T06:59:25.012282
01f89afb-6cd1-45c9-a835-834c600c739b,CI,Santiago,Av. Libertador Bernardo O'Higgins,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,-70.656143,-33.445445,1745123963000,2025-04-20T06:59:25.012282
dd990759-5ada-4d65-83fd-9318e296a4ff,CI,Santiago,,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.634416,-33.436674,1732648783000,2025-04-20T06:59:25.012282
e517aed3-ff51-4144-bb97-7b07f907a2a1,CI,Providencia,Bellavista,HAZARD,HAZARD_ON_ROAD,-70.623367,-33.42486,1745131343000,2025-04-20T06:59:25.012282
fbc084d9-b805-411e-bc3e-ada295d6722e,CI,Santiago,Av. Libertador Bernardo O'Higgins,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,-70.653556,-33.444777,1739793600000,2025-04-20T06:59:25.012282
92f2e0e9-d50d-48bd-b7c5-84d0bea3d82a,CI,Providencia,Merced,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.634662,-33.436627,1730322008000,2025-04-20T06:59:25.012282
00d7dd01-0731-4465-a12f-a1949d0ff25d,CI,Santiago,Av. Libertador Bernardo O'Higgins,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,-70.655981,-33.445406,1739793600000,2025-04-20T06:59:25.012282
5aceda78-85df-4153-a982-c71d97b7a51c,CI,Providencia,Ramón Carnicer,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.634222,-33.437236,1742412954000,2025-04-20T06:59:25.012282
5e7ae77b-08b2-40dc-b9be-9f2f7c67da52,CI,Providencia,General Bustamante,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.632905,-33.437467,1743596471000,2025-04-20T06:59:25.012282
01621f3c-ec87-4965-8307-09025a8d0957,CI,Santiago,Av. Libertador Bernardo O'Higgins,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,-70.659491,-33.446253,1739793600000,2025-04-20T06:59:25.012282
e153ac2c-89fd-4dcc-b101-67deadc2907e,CI,Santiago,Av. Libertador Bernardo O'Higgins,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,-70.656615,-33.445563,1739793600000,2025-04-20T06:59:25.012282
ac98182b-da28-4ef2-9f37-047c47df5382,CI,Santiago,Av. Libertador Bernardo O'Higgins,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,-70.653433,-33.444747,1739793600000,2025-04-20T06:59:25.012282
f264352d-fa2f-4fcc-a989-350a17e2b9f6,CI,Independencia,,POLICE,POLICE_HIDING,-70.655082,-33.41315,1745131709000,2025-04-20T06:59:27.703487
dd990759-5ada-4d65-83fd-9318e296a4ff,CI,Santiago,,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.634416,-33.436674,1732648783000,2025-04-20T06:59:27.703487
b309bea5-6e00-4b3a-bafc-c4dc8c48859b,CI,Independencia,Belisario Prats,POLICE,POLICE_HIDING,-70.654431,-33.412972,1745131724000,2025-04-20T06:59:27.703487
7cdad95c-6b6f-4261-af4d-55bb20f1235e,CI,Santiago,Enrique Mac Iver,POLICE,POLICE_HIDING,-70.647595,-33.434345,1745132046000,2025-04-20T06:59:27.703487
92f2e0e9-d50d-48bd-b7c5-84d0bea3d82a,CI,Providencia,Merced,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.634662,-33.436627,1730322008000,2025-04-20T06:59:27.703487
f43e62ca-6f67-44ca-870f-84bf140c222f,CI,Providencia,Av. Costanera Andrés Bello,CHIT_CHAT,,-70.634631,-33.436363,1745130361000,2025-04-20T06:59:27.703487
5aceda78-85df-4153-a982-c71d97b7a51c,CI,Providencia,Ramón Carnicer,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.634222,-33.437236,1742412954000,2025-04-20T06:59:27.703487
5e7ae77b-08b2-40dc-b9be-9f2f7c67da52,CI,Providencia,General Bustamante,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.632905,-33.437467,1743596471000,2025-04-20T06:59:27.703487
be8af41c-ca4f-4641-80ec-388c0b0b8cd9,CI,Conchalí,Av. Independencia,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.674989,-33.391009,1717680414000,2025-04-20T06:59:30.621549
18d712a3-9236-4151-9fa0-9b9ccabc5ee8,CI,Ñuñoa,Romeo Salinas,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.574344,-33.438036,1743707681000,2025-04-20T06:59:30.621549
dc8567dd-791a-4072-b02e-fc89eb05bc42,CI,Conchalí,Av. Independencia,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.671918,-33.39572,1717680413000,2025-04-20T06:59:30.621549
59ae8c8d-1e72-4e4c-9ade-ccf72360f873,CI,Conchalí,Av. Independencia,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.675194,-33.390777,1717680414000,2025-04-20T06:59:30.621549
3c3c66fd-e9f8-4c54-8cb3-da8157f49334,CI,Conchalí,Av. Independencia,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.674506,-33.391795,1717680415000,2025-04-20T06:59:30.621549
7cdad95c-6b6f-4261-af4d-55bb20f1235e,CI,Santiago,Enrique Mac Iver,POLICE,POLICE_HIDING,-70.647595,-33.434345,1745132046000,2025-04-20T06:59:30.621549
09b13a43-18dd-41bf-aa33-c226c31dcd89,CI,Las Condes,Av. Américo Vespucio Norte,HAZARD,HAZARD_ON_ROAD_POT_HOLE,-70.58661,-33.410753,1745132194000,2025-04-20T06:59:30.621549
8c111691-b22c-425b-bf0d-076288402732,CI,Conchalí,Negrete,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.671402,-33.396267,1734447547000,2025-04-20T06:59:30.621549
32ae0889-22a0-43d2-84df-177b5bd7afeb,CI,Conchalí,Av. Independencia,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.67584,-33.389988,1717680414000,2025-04-20T06:59:30.621549
289e955c-3155-4bee-a6db-bf568ab2a130,CI,Conchalí,Av. Independencia,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.674236,-33.392276,1717680414000,2025-04-20T06:59:30.621549
4be7c2da-9619-4b9f-9c15-c2d1c16d1842,CI,Conchalí,Av. Independencia,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.675776,-33.390051,1717680414000,2025-04-20T06:59:30.621549
760888c2-2c01-4aa5-b70d-f569bf3c82e2,CI,Las Condes,,POLICE,,-70.570524,-33.42784,1745132227000,2025-04-20T06:59:30.621549
c38a9da0-7f98-4c63-a414-cda68d2572f4,CI,Providencia,Av. Vitacura > Oriente,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.604637,-33.417704,1739474743000,2025-04-20T06:59:30.621549
90f2e705-6938-4c5c-b331-cbfc95a1d4ae,CI,Conchalí,Av. Independencia,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.674781,-33.391343,1717680415000,2025-04-20T06:59:30.621549
a55bbca3-e5b7-403a-946e-477ec8a5cea6,CI,Conchalí,Av. Independencia,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.673548,-33.393395,1717680415000,2025-04-20T06:59:30.621549
1e262827-edb9-4c9e-bb1a-322d68836134,CI,Conchalí,Av. Independencia,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.672368,-33.395135,1717680414000,2025-04-20T06:59:30.621549
c216b0e7-a6a3-4ee8-a54e-190206159ddf,CI,Conchalí,Av. Independencia,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.677101,-33.388947,1717680214000,2025-04-20T06:59:30.621549
27d9564c-aa0f-45ae-b057-3d1179df8388,CI,Conchalí,Av. Independencia,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.671402,-33.396267,1717680414000,2025-04-20T06:59:30.621549
92f2e0e9-d50d-48bd-b7c5-84d0bea3d82a,CI,Providencia,Merced,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.634662,-33.436627,1730322008000,2025-04-20T06:59:30.621549
5e2e44aa-c5b4-4319-b51f-246d7c8a953d,CI,Conchalí,Av. Independencia,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.671848,-33.395803,1717680415000,2025-04-20T06:59:30.621549
bc7bed42-b63d-408f-88f3-524289bf8d35,CI,Conchalí,Av. Independencia,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.673901,-33.392827,1717680414000,2025-04-20T06:59:30.621549
5aceda78-85df-4153-a982-c71d97b7a51c,CI,Providencia,Ramón Carnicer,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.634222,-33.437236,1742412954000,2025-04-20T06:59:30.621549
5e7ae77b-08b2-40dc-b9be-9f2f7c67da52,CI,Providencia,General Bustamante,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.632905,-33.437467,1743596471000,2025-04-20T06:59:30.621549
4d2e9fee-1dbe-4ef4-a1f5-0326c1c60382,CI,Conchalí,Bartolomé Mandujano,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.670914,-33.397073,1724449403000,2025-04-20T06:59:30.621549
b44ec26d-05e2-4ae1-a243-519c1d23c8a5,CI,Conchalí,Av. Independencia,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.670678,-33.397088,1717680103000,2025-04-20T06:59:30.621549
f264352d-fa2f-4fcc-a989-350a17e2b9f6,CI,Independencia,,POLICE,POLICE_HIDING,-70.655082,-33.41315,1745131709000,2025-04-20T06:59:30.621549
afd673d9-2aee-4d0b-97ef-50ee1773b4ac,CI,,Los Conquistadores / Túnel San Cristóbal,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.60373,-33.408632,1745132336000,2025-04-20T06:59:30.621549
0937f622-e539-42c2-a6b5-6c01a3da13ea,CI,Ñuñoa,Romeo Salinas,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.574362,-33.437786,1743707681000,2025-04-20T06:59:30.621549
a20ca3c5-0e3f-4614-95b9-205c12e1358a,CI,Ñuñoa,Romeo Salinas (Pista Izquierda),ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.57433,-33.438205,1743707681000,2025-04-20T06:59:30.621549
befd4d87-a76d-475c-9acd-345fa1db5eb8,CI,Conchalí,Av. Independencia,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.672108,-33.395503,1717680414000,2025-04-20T06:59:30.621549
b309bea5-6e00-4b3a-bafc-c4dc8c48859b,CI,Independencia,Belisario Prats,POLICE,POLICE_HIDING,-70.654431,-33.412972,1745131724000,2025-04-20T06:59:30.621549
ef567cd0-2eb2-4bb0-a2c8-059eeaa4e584,CI,Conchalí,Av. Independencia,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.673132,-33.394031,1717680415000,2025-04-20T06:59:30.621549
f43e62ca-6f67-44ca-870f-84bf140c222f,CI,Providencia,Av. Costanera Andrés Bello,CHIT_CHAT,,-70.634631,-33.436363,1745130361000,2025-04-20T06:59:30.621549
14a14228-6f0b-4e3b-88b4-93573964247d,CI,Conchalí,Av. Independencia,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.675448,-33.390448,1717680414000,2025-04-20T06:59:30.621549
d9244a2f-524a-4d69-ad51-527487a78c70,CI,Conchalí,Bartolomé Mandujano,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.670914,-33.397073,1724449430000,2025-04-20T06:59:30.621549
ab6daf4e-3217-4519-bf47-4597e1ff2630,CI,Conchalí,Av. Independencia,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.670756,-33.396926,1717680104000,2025-04-20T06:59:30.621549
dd990759-5ada-4d65-83fd-9318e296a4ff,CI,Santiago,,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.634416,-33.436674,1732648783000,2025-04-20T06:59:30.621549
182acc4d-a402-4c46-b962-58c066fca658,CI,Conchalí,Av. Independencia,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.677877,-33.388526,1717680214000,2025-04-20T06:59:30.621549
e517aed3-ff51-4144-bb97-7b07f907a2a1,CI,Providencia,Bellavista,HAZARD,HAZARD_ON_ROAD,-70.623367,-33.42486,1745131343000,2025-04-20T06:59:30.621549
ae507061-4a39-420b-9b8f-af98955411e2,CI,Conchalí,Av. Independencia,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.672736,-33.394605,1717680414000,2025-04-20T06:59:30.621549
